baseTypeName,baseTypeId,maxAffixes,affixEffectModifier,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,displayName,subTypeId,levelRequirement,itemTags,addedWeaponRange,attackRate,classRequirement,subClassRequirement,IMSetTier,uniques.1.displayName,uniques.1.overrideLevelRequirement,uniques.1.levelRequirement,uniques.1.uniqueId,uniques.1.setId,uniques.1.rerollChance,uniques.1.noWorldDrops,uniques.1.isFractureUnique,uniques.1.isSetUnique,uniques.1.isLegendary,uniques.1.basicMods,uniques.1.descriptionParts,uniques.1.loreText,uniques.1.sprite,uniques.1.hideLevelRequirement,uniques.2.displayName,uniques.2.overrideLevelRequirement,uniques.2.levelRequirement,uniques.2.uniqueId,uniques.2.setId,uniques.2.rerollChance,uniques.2.noWorldDrops,uniques.2.isFractureUnique,uniques.2.isSetUnique,uniques.2.isLegendary,uniques.2.basicMods,uniques.2.descriptionParts,uniques.2.loreText,uniques.2.sprite,uniques.2.hideLevelRequirement
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Dragonslayer Glaive,7,76,0,10.1,0.94,0,0,0,Morditas' Reach,1.0,70.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,"[{'value': 20, 'property': 0, 'specialTag': 0, 'tags': 516, 'type': 0, 'hideStatMod': 1}, {'value': 0.1, 'property': 51, 'specialTag': 0, 'tags': 4, 'type': 0, 'hideStatMod': 0}, {'value': 10, 'property': 19, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 5, 'property': 1, 'specialTag': 23, 'tags': 512, 'type': 0, 'hideStatMod': 1}, {'value': 20, 'property': 0, 'specialTag': 0, 'tags': 8708, 'type': 0, 'hideStatMod': 1}]","[{'description': '+500% chance to inflict Frostbite on Melee Hit', 'altText': 'Frostbite deals cold damage over time and each stack reduces cold protection by 50', 'setPart': 0, 'setItemRequirement': 0}, {'description': '+20 Melee Cold Damage for you and your minions', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Boundless ambition enshrined in ice,IIwBmBYRB2ayA.png,False,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Deicide Lance,8,82,0,10.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Sun Spear,9,63,0,10.1,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Dredge Hook,10,38,0,10.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Coiled Bident,11,56,0,10.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Obsidian Lance,12,68,0,10.1,0.94,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Polearm,14,4,20.2,14,1,0,0,0.25,0,21,0,0,[],Jadebone Javelin,13,58,0,10.1,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Travelling Staff,0,0,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Root Staff,1,6,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Sacrificial Staff,2,13,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Quarter Staff,3,23,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Imperial Staff,4,29,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Spine Rod,5,38,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Shamanic Staff,6,46,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Moon Staff,7,50,0,0.7,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Crystal Staff,8,58,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Horned Staff,9,66,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Temple Staff,10,70,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Bladed Staff,11,74,0,0.7,0.98,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Gate Staff,12,80,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Dragon Staff,13,85,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Staff,15,4,20.2,15,1,0,0,0.0,0,0,0,0,[],Abyssal Staff,14,70,0,0.7,0.92,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Bastard Sword,0,0,0,0.5,10.06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Split Greatsword,1,10,0,0.3,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Imperial Warblade,2,24,0,0.5,10.06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Khopesh,3,36,0,0.5,10.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Claymore,4,46,0,0.5,10.06,0,0,0,The Last Laugh,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 30, 'property': 0, 'specialTag': 0, 'tags': 513, 'type': 0, 'hideStatMod': 0}, {'value': 0.15, 'property': 65, 'specialTag': 0, 'tags': 513, 'type': 0, 'hideStatMod': 1}, {'value': 5, 'property': 19, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': 'Instantly kill enemies that are below 15% health', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '+5% melee critical strike chance if you have less than 100 dodge rating', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","When the headsman's blade falls, Sarno laughs in triumph",IIwBmDYRAWB2Mg.png,True,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Odachi,5,56,0,0.5,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Winged Blade,6,61,0,0.5,10.06,0,0,0,Volcanus,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 37, 'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'hideStatMod': 0}, {'value': 0.7, 'property': 51, 'specialTag': 0, 'tags': 8, 'type': 0, 'hideStatMod': 0}]","[{'description': '10% chance to cast flame shards on melee hit', 'altText': 'Flame shards deal 8% increased damage per point of intelligence or attunement', 'setPart': 0, 'setItemRequirement': 0}]",Crafted in the divine era in the great forges beneath the mountains of Rahyeh,IIwBmDYRcHYyA.png,True,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Flamberge,7,70,0,0.5,10.1,0,0,0,Dreamthorn,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 25, 'property': 0, 'specialTag': 0, 'tags': 528, 'type': 0, 'hideStatMod': 0}, {'value': 125, 'property': 59, 'specialTag': 0, 'tags': 16, 'type': 0, 'hideStatMod': 0}, {'value': 0.1, 'property': 29, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 20, 'property': 38, 'specialTag': 6, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 250, 'property': 53, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]",[],"Eater of dreams, weaver of nightmares",IIwBmDYRB2ayA.png,True,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Hollow Blade,8,77,0,0.5,10.06,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Zweihander,9,80,0,0.5,10.02,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2H Swords,16,4,20.2,16,1,0,0,0.0,0,0,0,0,[],Solarum Greatsword,10,80,0,10.1,0.76,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Light Quiver,0,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Heavy Quiver,1,7,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Ivory Quiver,2,23,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Nomad Quiver,3,44,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Farwood Quiver,4,48,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Skalnir Quiver,5,52,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Nagasa Quiver,6,65,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Quiver,17,4,0.0,17,0,0,0,0.9,0,16,0,0,[],Spidersilk Quiver,7,68,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Wooden Shield,0,0,0,0.0,1.0,0,0,0,The Slab,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': -1000000.0, 'property': 6, 'specialTag': 6, 'tags': 0, 'type': 0, 'hideStatMod': 1}, {'value': -0.4, 'property': 29, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}]","[{'description': '100% reduced damage taken on block', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","Some slabs mark the dead, this one marks the living.",IIwBmA4Sh2Mg.png,True,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Targe,1,3,0,0.0,1.0,0,0,0,Close Call,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': -0.5, 'property': 53, 'specialTag': 0, 'tags': 0, 'type': 2, 'hideStatMod': 0}, {'value': 80, 'property': 11, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '40% increased dodge rating for each hit you have blocked recently', 'altText': 'Recently is defined as within the last 4 seconds', 'setPart': 0, 'setItemRequirement': 0}]","Light on your feet, with a foot in the grave",IIwBmA4TB2Mg.png,True,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Heater Shield,2,15,0,0.0,1.0,0,0,0,Soul Bastion,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.1, 'property': 29, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 500, 'property': 53, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': 'Gains a Soul Charge on kill', 'altText': 'Soul charges last for 10 seconds', 'setPart': 0, 'setItemRequirement': 0}, {'description': 'At 5 soul charges, casts Soul Eruption', 'altText': 'Soul Eruption creates 5 souls that target enemies and apply Marked for Death. Also applies Marked for Death to you', 'setPart': 0, 'setItemRequirement': 0}]",The weight of souls is too much for most,IIwBmA4RAmB2Mg.png,True,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Cavalier Shield,4,24,0,0.0,1.0,0,0,0,Rahyeh's Light,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 100, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 0.15, 'property': 0, 'specialTag': 0, 'tags': 8, 'type': 1, 'hideStatMod': 0}]","[{'description': '50% less fire spell duration', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Refresh the duration of fireshield at the cost of 80 ward at the end of its duration', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Burn with the fire of the eternal sun,IIwBmA4RAWB2Mg.png,True,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Tower Shield,5,30,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Bandit Shield,6,36,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Root Shield,7,41,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Frostbound Shield,8,45,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Kite Shield,9,50,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Meruna Shell,10,52,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Mountain Shield,11,59,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Carapace Shield,12,64,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Ironglass Shield,13,72,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Dawn Shield,14,76,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shield,18,4,0.17,18,0,0,0,0.0,0,0,0,0,[],Rotskin Round Shield,15,65,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst,19,4,0.17,19,0,0,5,0.8,0,10,0,0,[],Tattered Scroll,0,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst,19,4,0.17,19,0,0,5,0.8,0,10,0,0,[],Skull Lantern,1,11,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst,19,4,0.17,19,0,0,5,0.8,0,10,0,0,[],Copper Aegis,2,25,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst,19,4,0.17,19,0,0,5,0.8,0,10,0,0,[],Ashen Skull,3,37,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst,19,4,0.17,19,0,0,5,0.8,0,10,0,0,[],Brass Aegis,4,46,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst,19,4,0.17,19,0,0,5,0.8,0,10,0,0,[],Unread Scroll,5,62,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Catalyst,19,4,0.17,19,0,0,5,0.8,0,10,0,0,[],Bloodrust Aegis,6,74,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Copper Amulet,0,18,0,0.0,1.0,0,0,0,Strong Mind,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 30, 'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '150% of maximum mana added as stun avoidance', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Cast a small lightning explosion when you are stunned', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Stand Fast,IIwBgTCkg7CxA.png,True,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Jade Amulet,1,4,0,0.0,1.0,0,0,0,Bleeding Heart,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': -0.35, 'property': 17, 'specialTag': 0, 'tags': 0, 'type': 2, 'hideStatMod': 0}, {'value': 0.5, 'property': 51, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': 'You are inflicted with bleed when you cast a spell', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",Drink the blood of the weak,IIwBgTCnA7CxA.png,True,Chimaera's Essence,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 10.4, 'property': 0, 'specialTag': 0, 'tags': 524288, 'type': 1, 'hideStatMod': 1}, {'value': 0.1, 'property': 9, 'specialTag': 0, 'tags': 524288, 'type': 1, 'hideStatMod': 1}, {'value': -0.2, 'property': 30, 'specialTag': 0, 'tags': 524288, 'type': 1, 'hideStatMod': 1}]","[{'description': '140% increased damage while shapeshifted', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '10% increased movement speed while shapeshifted', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': '20% reduced armor and protections while shapeshifted', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","Shifting, Changing, Striking",IIwBgTCnA7OQ.png,True
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Silver Amulet,2,24,0,0.0,1.0,0,0,0,The Invoker's Frozen Heart,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,"[{'value': -0.1, 'property': 6, 'specialTag': 0, 'tags': 4, 'type': 2, 'hideStatMod': 0}]","[{'description': '50% increased freeze duration with Snap Freeze', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Casting a lightning spell gives 20% more fire damage, casting a fire spell  gives 20% more cold damage, casting a cold spell  gives 20% more lightning damage', 'altText': 'Buffs last 4 seconds and do not stack', 'setPart': 1, 'setItemRequirement': 2}, {'description': '+500 elemental protection', 'altText': None, 'setPart': 1, 'setItemRequirement': 3}]","...alone with ice in his heart, he gained mastery of his art...",IIwBgTClgHCxA.png,True,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Brass Amulet,3,4,0,0.0,1.0,0,0,0,The Claw,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 30, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 6, 'property': 0, 'specialTag': 0, 'tags': 8705, 'type': 0, 'hideStatMod': 1}]","[{'description': '+1 Maximum Wolf', 'altText': 'Affects the Summon Wolf skill. Does not increase your maximum number of companions.', 'setPart': 0, 'setItemRequirement': 0}, {'description': '+6 Melee Physical Damage for Minions', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",A wolf never hunts alone,IIwBgTCkMwOwsQ.png,True,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Turquoise Amulet,4,36,0,0.0,1.0,0,0,0,Death Rattle,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.2, 'property': 6, 'specialTag': 0, 'tags': 8192, 'type': 1, 'hideStatMod': 1}, {'value': 10.4, 'property': 5, 'specialTag': 0, 'tags': 8192, 'type': 0, 'hideStatMod': 0}]","[{'description': 'Your minions take 20% increased damage', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Regain 20 health on minion death', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The rattle of the dying is the sound of weakness leaving the world,IIwBgTCkCwOwsQ.png,True,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Ruby Amulet,5,0,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Sapphire Amulet,6,44,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Bone Amulet,7,58,0,0.0,1.0,0,0,0,The Fang,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 60, 'property': 7, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 12, 'property': 0, 'specialTag': 0, 'tags': 8705, 'type': 0, 'hideStatMod': 1}, {'value': 1, 'property': 56, 'specialTag': 0, 'tags': 8192, 'type': 0, 'hideStatMod': 1}]","[{'description': '+1 Maximum Wolf', 'altText': 'Affects the Summon Wolf skill. Does not increase your maximum number of companions.', 'setPart': 0, 'setItemRequirement': 0}, {'description': '+12 Melee Physical Damage for Minions', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}, {'description': 'Your minions cannot be stunned', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",A wolf never hunts alone,IIwBgTCkOxSxA.png,True,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Oracle Amulet,8,76,0,0.0,1.0,0,0,0,Orian's Eye,0.0,0.0,1.0,0.0,0.95,0.0,0.0,0.0,0.0,"[{'value': 1, 'property': 32, 'specialTag': 0, 'tags': 16, 'type': 0, 'hideStatMod': 0}, {'value': 1, 'property': 13, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}, {'value': 100, 'property': 8, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 1, 'property': 55, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 1}]","[{'description': '100% increased duration of stun immunity after being stunned', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]",The future burns within the prophetic lense,IIwBgTCkBwOwsQ.png,True,,,,,,,,,,,,,,,
Amulet,20,4,0.17,20,0,0,0,0.0,0,0,0,0,[],Gold Amulet,9,71,0,0.0,1.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Copper Ring,0,14,0,0.0,1.0,0,0,0,Ring of the Third Eye,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 0.3, 'property': 4, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}, {'value': -0.3, 'property': 5, 'specialTag': 0, 'tags': 0, 'type': 0, 'hideStatMod': 0}]","[{'description': '30% chance to gain 15 ward on crit', 'altText': None, 'setPart': 0, 'setItemRequirement': 0}]","forsee the strikes, imbue them with power",IIwBgTKIg7CxA.png,True,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Ruby Ring,1,62,0,0.0,1.0,0,0,0,The Invoker's Scorching Grasp,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,"[{'value': 13, 'property': 0, 'specialTag': 0, 'tags': 520, 'type': 0, 'hideStatMod': 0}, {'value': 0.5, 'property': 1, 'specialTag': 1, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 0.5, 'property': 0, 'specialTag': 0, 'tags': 4104, 'type': 1, 'hideStatMod': 0}]","[{'description': 'Casting a lightning spell gives 20% more fire damage, casting a fire spell gives 20% more cold damage, casting a cold spell gives 20% more lightning damage', 'altText': 'Buffs last 4 seconds and do not stack', 'setPart': 1, 'setItemRequirement': 2}, {'description': '+500 elemental protection', 'altText': None, 'setPart': 1, 'setItemRequirement': 3}]","...his master fell, a firey death knell...",IIwBgTKLAHFQ.png,True,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Sapphire Ring,2,40,0,0.0,1.0,0,0,0,The Invoker's Static Touch,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,"[{'value': 0.3, 'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'hideStatMod': 0}, {'value': 0.15, 'property': 1, 'specialTag': 5, 'tags': 256, 'type': 0, 'hideStatMod': 0}, {'value': 13, 'property': 0, 'specialTag': 0, 'tags': 258, 'type': 0, 'hideStatMod': 0}]","[{'description': 'Casting a lightning spell gives 20% more fire damage, casting a fire spell  gives 20% more cold damage, casting a cold spell  gives 20% more lightning damage', 'altText': 'Buffs last 4 seconds and do not stack', 'setPart': 1, 'setItemRequirement': 2}, {'description': '+500 elemental protection', 'altText': None, 'setPart': 1, 'setItemRequirement': 3}]","...electrified with ambition, he cast spells beyond his cognition...",IIwBgTK4BwsQ.png,True,,,,,,,,,,,,,,,
Ring,21,4,0.0,21,0,0,0,0.0,0,0,0,0,[],Silver Ring,3,0,0,0.0,1.0,0,0,0,Arboreal Circuit,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,"[{'value': 300, 'property': 10, 'specialTag': 0, 'tags': 8192, 'type': 0, 'hideStatMod': 0}, {'value': 0.1, 'property': 9, 'specialTag': 0, 'tags': 0, 'type': 1, 'hideStatMod': 0}]","[{'description': '10% chance to summon an illusory tree when hit (15 second cooldown)', 'altText': 'The illusory tree lasts 8 seconds and its health scales with character level and attunement', 'setPart': 0, 'setItemRequirement': 0}]","You can search round and round, but you are seeking an illusion.",IIwBgTKIMwOwsQ.png,True,,,,,,,,,,,,,,,
