,baseTypeName,displayName,baseTypeId,maxAffixes,affixEffectModifier,size,type,isWeapon,maxSockets,minimumDropLevel,rerollChance,subTypeClassSpecificity,classAffinity,affinityRerollChance,usePerClassIncompatibilityDropLists,perClassIncompatibilityDropLists,subItems 
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Resonance of the Sea', 'subTypeId': 82, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 10, 'implicitMaxValue': 19}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Resonance of the Sea', 'subTypeId': 83, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 92, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 20, 'implicitMaxValue': 30}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Mysteries of the Deep', 'subTypeId': 84, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 75, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.2}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Mysteries of the Deep', 'subTypeId': 85, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 75, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Cruelty of the Meruna', 'subTypeId': 86, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Cruelty of the Meruna', 'subTypeId': 87, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.65, 'implicitMaxValue': 1}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Weight of the Abyss', 'subTypeId': 88, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 67, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 1, 'implicitMaxValue': 10.8}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Weight of the Abyss', 'subTypeId': 89, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 67, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 2, 'implicitMaxValue': 3}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Crash of the Waves', 'subTypeId': 90, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 45, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Crash of the Waves', 'subTypeId': 91, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 45, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 1, 'implicitMaxValue': 10.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Trance of the Sirens', 'subTypeId': 92, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.05, 'implicitMaxValue': 0.09}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Trance of the Sirens', 'subTypeId': 93, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 43, 'specialTag': 5, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.16}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Intellect of Liath', 'subTypeId': 94, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 97, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.15, 'implicitMaxValue': 0.25}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Intellect of Liath', 'subTypeId': 95, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 97, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grace of Water', 'subTypeId': 96, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 40, 'implicitMaxValue': 70}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Grace of Water', 'subTypeId': 97, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 91, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 80, 'implicitMaxValue': 130}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Resolve of Humanity', 'subTypeId': 98, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 30, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.12}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Survival of Might', 'subTypeId': 99, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 89, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.45}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Dream of Eterra', 'subTypeId': 100, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 27, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Binds of Nature', 'subTypeId': 101, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 64, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Despair of Flesh', 'subTypeId': 102, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 32, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Cruelty of Strength', 'subTypeId': 103, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 0, 'specialTag': 0, 'tags': 1, 'type': 1, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Hemmorage of Marrow', 'subTypeId': 104, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 2, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Taste of Venom', 'subTypeId': 105, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 7, 'tags': 0, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Hunger of Dragons', 'subTypeId': 106, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 51, 'specialTag': 0, 'tags': 512, 'type': 0, 'implicitValue': 0.2, 'implicitMaxValue': 0.4}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Virtue of Command', 'subTypeId': 107, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 30, 'specialTag': 0, 'tags': 8192, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.12}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Persistance of Will', 'subTypeId': 108, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 28, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Guile of Wyrms', 'subTypeId': 109, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 28, 'tags': 0, 'type': 0, 'implicitValue': 0.6, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Allure of Apathy', 'subTypeId': 110, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 1, 'specialTag': 6, 'tags': 0, 'type': 0, 'implicitValue': 0.4, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Winds of Fortune', 'subTypeId': 111, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.1, 'implicitMaxValue': 0.15}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Winds of Fortune', 'subTypeId': 112, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 3, 'tags': 0, 'type': 0, 'implicitValue': 0.16, 'implicitMaxValue': 0.22}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Strength of Mind', 'subTypeId': 113, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 105, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.04, 'implicitMaxValue': 0.06}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Strength of Mind', 'subTypeId': 114, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 105, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.07, 'implicitMaxValue': 0.1}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Scales of Greed', 'subTypeId': 115, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 3, 'tags': 1, 'type': 0, 'implicitValue': 0.25, 'implicitMaxValue': 0.4}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Scales of Greed', 'subTypeId': 116, 'levelRequirement': 0, 'cannotDrop': 0, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 3, 'tags': 1, 'type': 0, 'implicitValue': 0.45, 'implicitMaxValue': 0.7}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Arrogance of Argentus', 'subTypeId': 117, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 0, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Embrace of Ice', 'subTypeId': 118, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 1, 'type': 0, 'implicitValue': 0.22, 'implicitMaxValue': 0.5}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Grip of the Lance', 'subTypeId': 119, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 4, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Right of Conquest', 'subTypeId': 120, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 3, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Reach of Flame', 'subTypeId': 121, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 19, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Binds of Sanctuary', 'subTypeId': 122, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 18, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Slumber of Morditas', 'subTypeId': 123, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 22, 'type': 0, 'implicitValue': 0.3, 'implicitMaxValue': 0.6}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Talon of Granduer', 'subTypeId': 124, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 21, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Vision of the Aurora', 'subTypeId': 125, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 20, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Might of the Siege', 'subTypeId': 126, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 2, 'type': 0, 'implicitValue': 0.35, 'implicitMaxValue': 0.75}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Cruelty of Formosus', 'subTypeId': 127, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 10, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Savior of the North', 'subTypeId': 128, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 8, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Chill of Death', 'subTypeId': 129, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 15, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Enmity of the Clans', 'subTypeId': 130, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 9, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Ambition of the Empire', 'subTypeId': 131, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 16, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Scars of Blood', 'subTypeId': 132, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 5, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Favor of the Wengari', 'subTypeId': 133, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 12, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
34,Blessing,Blessing,34,0,0,"{'x': 1, 'y': 1}",34,0,0,0,1,0,0,0,0,[],"{'displayName': 'Grand Resolve of Frost', 'subTypeId': 134, 'levelRequirement': 0, 'cannotDrop': 1, 'itemTags': 0, 'implicits': [{'property': 104, 'specialTag': 0, 'tags': 7, 'type': 0, 'implicitValue': 0.5, 'implicitMaxValue': 0.9}], 'addedWeaponRange': 0, 'attackRate': 1, 'classRequirement': 0, 'subClassRequirement': 0, 'IMSetTier': 0, 'uniques': {}}"
